Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: 0 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20231027:0410,0.0,0.0,14.61,0.83,0.0
20231027:0510,0.0,0.0,14.45,0.9,0.0
20231027:0610,20.93,9.97,14.34,1.03,0.0
20231027:0710,30.59,19.26,15.68,1.79,0.0
20231027:0810,61.99,27.0,16.78,2.28,0.0
20231027:0910,50.28,32.5,17.26,2.83,0.0
20231027:1010,44.1,35.02,17.78,2.9,0.0
20231027:1110,43.22,34.14,18.13,3.45,0.0
20231027:1210,37.93,30.01,18.82,4.14,0.0
20231027:1310,28.23,23.27,18.96,4.0,0.0
20231027:1410,125.44,14.65,18.82,3.72,0.0
20231027:1510,14.49,4.79,18.41,4.34,0.0
20231027:1610,0.0,0.0,18.08,3.86,0.0
20231027:1710,0.0,0.0,17.87,4.07,0.0
20231027:1810,0.0,0.0,17.67,3.86,0.0
20231027:1910,0.0,0.0,17.19,3.45,0.0
20231027:2010,0.0,0.0,16.78,2.97,0.0
20231027:2110,0.0,0.0,16.39,1.93,0.0
20231027:2210,0.0,0.0,15.93,1.45,0.0
20231027:2310,0.0,0.0,16.04,1.52,0.0
20231028:0010,0.0,0.0,16.24,1.52,0.0
20231028:0110,0.0,0.0,16.29,1.45,0.0
20231028:0210,0.0,0.0,15.73,1.38,0.0
20231028:0310,0.0,0.0,15.18,1.24,0.0
20231028:0410,0.0,0.0,14.65,1.17,0.0
20231028:0510,0.0,0.0,13.94,1.24,0.0
20231028:0610,54.74,9.72,14.28,1.24,0.0
20231028:0710,77.29,18.99,16.21,1.45,0.0
20231028:0810,165.04,26.71,17.19,2.07,0.0
20231028:0910,280.38,32.18,17.91,2.41,0.0
20231028:1010,220.36,34.68,17.99,2.55,0.0
20231028:1110,415.04,33.8,17.9,2.48,0.0
20231028:1210,321.37,29.7,17.87,2.07,0.0
20231028:1310,142.81,22.98,17.9,2.0,0.0
20231028:1410,128.89,14.39,17.37,1.59,0.0
20231028:1510,23.35,4.54,16.83,0.69,0.0
20231028:1610,0.0,0.0,16.42,0.0,0.0
20231028:1710,0.0,0.0,16.07,0.34,0.0
20231028:1810,0.0,0.0,15.66,0.55,0.0
20231028:1910,0.0,0.0,16.1,0.55,0.0
20231028:2010,0.0,0.0,15.7,0.69,0.0
20231028:2110,0.0,0.0,15.36,0.83,0.0
20231028:2210,0.0,0.0,13.4,1.1,0.0
20231028:2310,0.0,0.0,11.24,1.24,0.0
20231029:0010,0.0,0.0,11.22,1.17,0.0
20231029:0110,0.0,0.0,11.14,1.24,0.0
20231029:0210,0.0,0.0,10.94,1.24,0.0
20231029:0310,0.0,0.0,10.76,1.38,0.0
20231029:0410,0.0,0.0,10.53,1.45,0.0
20231029:0510,0.0,0.0,10.15,1.52,0.0
20231029:0610,54.74,9.48,10.36,1.38,0.0
20231029:0710,73.26,18.73,13.99,0.97,0.0
20231029:0810,90.97,26.42,17.42,0.48,0.0
20231029:0910,873.54,31.86,18.8,0.21,0.0
20231029:1010,953.5,34.35,19.61,0.69,0.0
20231029:1110,915.01,33.47,20.06,1.03,0.0
20231029:1210,827.5,29.38,20.12,1.24,0.0
20231029:1310,627.59,22.69,19.92,1.17,0.0
20231029:1410,389.57,14.12,19.51,0.9,0.0
20231029:1510,20.93,4.3,18.73,0.55,0.0
20231029:1610,0.0,0.0,18.24,0.14,0.0
20231029:1710,0.0,0.0,17.62,0.48,0.0
20231029:1810,0.0,0.0,16.8,0.83,0.0
20231029:1910,0.0,0.0,15.74,1.03,0.0
20231029:2010,0.0,0.0,13.97,1.24,0.0
20231029:2110,0.0,0.0,12.61,1.38,0.0
20231029:2210,0.0,0.0,11.54,1.52,0.0
20231029:2310,0.0,0.0,10.93,1.59,0.0
20231030:0010,0.0,0.0,10.76,1.52,0.0
20231030:0110,0.0,0.0,10.67,1.52,0.0
20231030:0210,0.0,0.0,11.03,1.52,0.0
20231030:0310,0.0,0.0,10.93,1.52,0.0
20231030:0410,0.0,0.0,10.48,1.59,0.0
20231030:0510,0.0,0.0,9.92,1.66,0.0
20231030:0610,41.86,9.24,9.31,1.66,0.0
20231030:0710,68.43,18.46,11.33,1.45,0.0
20231030:0810,86.14,26.13,15.7,0.97,0.0
20231030:0910,932.19,31.54,18.52,0.34,0.0
20231030:1010,982.68,34.02,19.89,0.41,0.0
20231030:1110,952.23,33.14,20.43,0.83,0.0
20231030:1210,860.35,29.07,20.59,0.97,0.0
20231030:1310,651.31,22.41,20.39,0.97,0.0
20231030:1410,406.65,13.86,19.88,0.62,0.0
20231030:1510,19.32,4.06,19.31,0.34,0.0
20231030:1610,0.0,0.0,18.54,0.41,0.0
20231030:1710,0.0,0.0,17.5,0.9,0.0
20231030:1810,0.0,0.0,16.35,1.1,0.0
20231030:1910,0.0,0.0,15.23,1.24,0.0
20231030:2010,0.0,0.0,13.69,1.38,0.0
20231030:2110,0.0,0.0,12.19,1.59,0.0
20231030:2210,0.0,0.0,10.73,1.66,0.0
20231030:2310,0.0,0.0,9.78,1.72,0.0
20231031:0010,0.0,0.0,9.26,1.72,0.0
20231031:0110,0.0,0.0,8.91,1.72,0.0
20231031:0210,0.0,0.0,8.85,1.72,0.0
20231031:0310,0.0,0.0,9.14,1.66,0.0
20231031:0410,0.0,0.0,9.75,1.59,0.0
20231031:0510,0.0,0.0,10.67,1.52,0.0
20231031:0610,32.2,9.0,12.03,1.31,0.0
20231031:0710,86.14,18.2,14.4,0.76,0.0
20231031:0810,134.45,25.84,17.74,0.28,0.0
20231031:0910,382.76,31.23,18.76,1.1,0.0
20231031:1010,89.09,33.69,18.98,1.45,0.0
20231031:1110,42.34,32.82,19.05,1.79,0.0
20231031:1210,36.16,28.77,18.86,2.14,0.0
20231031:1310,27.34,22.13,17.86,1.93,0.0
20231031:1410,25.58,13.61,16.85,2.14,0.0
20231031:1510,9.66,3.83,16.58,2.48,0.0
20231031:1610,0.0,0.0,16.26,2.41,0.0
20231031:1710,0.0,0.0,15.96,2.34,0.0
20231031:1810,0.0,0.0,15.77,2.55,0.0
20231031:1910,0.0,0.0,15.36,1.93,0.0
20231031:2010,0.0,0.0,15.31,2.0,0.0
20231031:2110,0.0,0.0,15.03,1.86,0.0
20231031:2210,0.0,0.0,14.92,1.24,0.0
20231031:2310,0.0,0.0,14.94,1.1,0.0
20231101:0010,0.0,0.0,14.41,0.83,0.0
20231101:0110,0.0,0.0,14.53,0.41,0.0
20231101:0210,0.0,0.0,14.48,0.34,0.0
20231101:0310,0.0,0.0,14.09,0.55,0.0
20231101:0410,0.0,0.0,13.36,0.69,0.0
20231101:0510,0.0,0.0,12.12,0.97,0.0
20231101:0610,49.91,8.76,11.32,1.1,0.0
20231101:0710,97.41,17.94,13.21,0.9,0.0
20231101:0810,131.22,25.55,14.72,0.41,0.0
20231101:0910,734.4,30.92,16.25,0.28,0.0
20231101:1010,727.26,33.37,17.25,0.62,0.0
20231101:1110,641.65,32.5,17.89,0.76,0.0
20231101:1210,641.39,28.47,18.14,1.03,0.0
20231101:1310,597.46,21.85,18.18,1.31,0.0
20231101:1410,166.77,13.36,17.56,1.1,0.0
20231101:1510,12.88,3.6,16.79,0.9,0.0
20231101:1610,0.0,0.0,16.34,0.34,0.0
20231101:1710,0.0,0.0,16.11,0.14,0.0
20231101:1810,0.0,0.0,15.86,0.41,0.0
20231101:1910,0.0,0.0,15.53,0.55,0.0
20231101:2010,0.0,0.0,15.44,0.34,0.0
20231101:2110,0.0,0.0,15.39,0.21,0.0
20231101:2210,0.0,0.0,15.25,0.28,0.0
20231101:2310,0.0,0.0,13.14,1.38,0.0
20231102:0010,0.0,0.0,13.17,0.76,0.0
20231102:0110,0.0,0.0,13.06,0.48,0.0
20231102:0210,0.0,0.0,12.57,0.69,0.0
20231102:0310,0.0,0.0,12.55,0.76,0.0
20231102:0410,0.0,0.0,12.81,0.69,0.0
20231102:0510,0.0,0.0,12.71,0.76,0.0
20231102:0610,22.54,8.52,12.66,0.41,0.0
20231102:0710,41.86,17.68,12.59,0.83,0.0
20231102:0810,146.52,25.26,13.54,0.97,0.0
20231102:0910,78.5,30.61,13.82,1.17,0.0
20231102:1010,62.62,33.05,14.62,1.72,0.0
20231102:1110,138.48,32.19,15.39,1.79,0.0
20231102:1210,179.72,28.17,15.65,1.93,0.0
20231102:1310,124.48,21.58,15.51,1.93,0.0
20231102:1410,14.99,13.11,15.3,1.72,0.0
20231102:1510,9.66,3.37,14.67,0.9,0.0
20231102:1610,0.0,0.0,14.06,0.48,0.0
20231102:1710,0.0,0.0,13.98,0.48,0.0
20231102:1810,0.0,0.0,13.74,0.62,0.0
20231102:1910,0.0,0.0,13.91,0.76,0.0
20231102:2010,0.0,0.0,14.17,0.62,0.0
20231102:2110,0.0,0.0,13.48,0.97,0.0
20231102:2210,0.0,0.0,12.66,1.17,0.0
20231102:2310,0.0,0.0,13.74,0.9,0.0
20231103:0010,0.0,0.0,12.91,1.17,0.0
20231103:0110,0.0,0.0,12.62,1.24,0.0
20231103:0210,0.0,0.0,12.52,1.52,0.0
20231103:0310,0.0,0.0,12.62,1.52,0.0
20231103:0410,0.0,0.0,12.83,1.38,0.0
20231103:0510,0.0,0.0,14.41,0.97,0.0
20231103:0610,12.08,8.29,15.06,0.83,0.0
20231103:0710,18.52,17.42,15.47,1.86,0.0
20231103:0810,28.98,24.98,16.5,2.41,0.0
20231103:0910,49.39,30.31,16.47,3.66,0.0
20231103:1010,46.75,32.73,16.8,3.79,0.0
20231103:1110,40.57,31.88,16.57,3.79,0.0
20231103:1210,35.28,27.88,16.36,3.66,0.0
20231103:1310,72.33,21.32,16.05,2.9,0.0
20231103:1410,30.87,12.87,15.8,3.17,0.0
20231103:1510,6.44,3.15,15.55,2.9,0.0
20231103:1610,0.0,0.0,15.03,2.34,0.0
20231103:1710,0.0,0.0,14.56,1.72,0.0
20231103:1810,0.0,0.0,14.29,1.59,0.0
20231103:1910,0.0,0.0,14.26,1.66,0.0
20231103:2010,0.0,0.0,13.85,1.24,0.0
20231103:2110,0.0,0.0,13.1,0.76,0.0
20231103:2210,0.0,0.0,12.61,1.03,0.0
20231103:2310,0.0,0.0,12.62,1.17,0.0
20231104:0010,0.0,0.0,12.69,1.17,0.0
20231104:0110,0.0,0.0,12.83,1.38,0.0
20231104:0210,0.0,0.0,12.75,1.52,0.0
20231104:0310,0.0,0.0,12.82,2.0,0.0
20231104:0410,0.0,0.0,12.6,2.14,0.0
20231104:0510,0.0,0.0,12.27,1.79,0.0
20231104:0610,8.86,8.05,12.25,1.38,0.0
20231104:0710,23.35,17.16,12.69,1.93,0.0
20231104:0810,41.06,24.7,12.35,2.14,0.0
20231104:0910,48.51,30.0,12.26,2.21,0.0
20231104:1010,71.44,32.42,12.32,1.93,0.0
20231104:1110,90.85,31.57,12.74,1.79,0.0
20231104:1210,120.84,27.6,12.62,1.52,0.0
20231104:1310,26.46,21.06,12.61,1.79,0.0
20231104:1410,374.59,12.64,12.34,1.66,0.0
20231104:1510,13.69,2.94,11.78,1.31,0.0
20231104:1610,0.0,0.0,11.71,1.45,0.0
20231104:1710,0.0,0.0,11.61,1.59,0.0
20231104:1810,0.0,0.0,11.69,1.52,0.0
20231104:1910,0.0,0.0,10.46,1.1,0.0
20231104:2010,0.0,0.0,10.02,0.9,0.0
20231104:2110,0.0,0.0,10.02,0.62,0.0
20231104:2210,0.0,0.0,9.66,0.69,0.0
20231104:2310,0.0,0.0,9.74,0.76,0.0
20231105:0010,0.0,0.0,10.07,0.69,0.0
20231105:0110,0.0,0.0,11.0,0.55,0.0
20231105:0210,0.0,0.0,10.09,0.97,0.0
20231105:0310,0.0,0.0,10.54,1.31,0.0
20231105:0410,0.0,0.0,10.63,1.45,0.0
20231105:0510,0.0,0.0,11.16,1.66,0.0
20231105:0610,22.54,7.81,11.77,1.86,0.0
20231105:0710,27.37,16.9,12.33,1.66,0.0
20231105:0810,41.06,24.42,13.23,2.28,0.0
20231105:0910,37.93,29.7,14.02,2.76,0.0
20231105:1010,41.46,32.11,14.77,3.17,0.0
20231105:1110,40.57,31.27,15.44,3.03,0.0
20231105:1210,35.28,27.32,16.2,4.07,0.0
20231105:1310,25.58,20.8,16.08,4.55,0.0
20231105:1410,14.11,12.41,15.98,4.83,0.0
20231105:1510,1.61,2.73,15.8,5.17,0.0
20231105:1610,0.0,0.0,15.69,5.38,0.0
20231105:1710,0.0,0.0,15.82,4.97,0.0
20231105:1810,0.0,0.0,15.76,4.62,0.0
20231105:1910,0.0,0.0,15.89,4.28,0.0
20231105:2010,0.0,0.0,15.1,3.24,0.0
20231105:2110,0.0,0.0,15.0,2.55,0.0
20231105:2210,0.0,0.0,14.5,2.21,0.0
20231105:2310,0.0,0.0,14.45,1.79,0.0
20231106:0010,0.0,0.0,13.96,1.59,0.0
20231106:0110,0.0,0.0,12.88,1.38,0.0
20231106:0210,0.0,0.0,12.79,1.31,0.0
20231106:0310,0.0,0.0,12.89,1.24,0.0
20231106:0410,0.0,0.0,13.17,1.17,0.0
20231106:0510,0.0,0.0,13.13,1.17,0.0
20231106:0610,23.35,7.58,13.15,1.17,0.0
20231106:0710,103.05,16.64,13.57,0.83,0.0
20231106:0810,154.57,24.14,15.4,1.31,0.0
20231106:0910,387.39,29.41,16.1,2.07,0.0
20231106:1010,565.19,31.81,16.45,2.21,0.0
20231106:1110,173.33,30.98,16.79,2.21,0.0
20231106:1210,292.94,27.04,16.74,2.14,0.0
20231106:1310,255.35,20.55,16.57,2.14,0.0
20231106:1410,203.81,12.18,16.18,1.79,0.0
20231106:1510,10.47,2.53,15.47,1.17,0.0
20231106:1610,0.0,0.0,14.75,0.62,0.0
20231106:1710,0.0,0.0,14.74,0.48,0.0
20231106:1810,0.0,0.0,14.47,0.62,0.0
20231106:1910,0.0,0.0,14.3,0.55,0.0
20231106:2010,0.0,0.0,13.92,0.69,0.0
20231106:2110,0.0,0.0,13.65,0.76,0.0
20231106:2210,0.0,0.0,13.44,0.83,0.0
20231106:2310,0.0,0.0,13.25,0.9,0.0
20231107:0010,0.0,0.0,12.89,1.03,0.0
20231107:0110,0.0,0.0,12.24,1.1,0.0
20231107:0210,0.0,0.0,11.91,1.17,0.0
20231107:0310,0.0,0.0,11.76,1.24,0.0
20231107:0410,0.0,0.0,11.48,1.24,0.0
20231107:0510,0.0,0.0,11.41,1.24,0.0
20231107:0610,22.54,7.34,11.5,1.24,0.0
20231107:0710,56.35,16.39,12.32,0.97,0.0
20231107:0810,94.19,23.86,15.01,0.55,0.0
20231107:0910,78.5,29.11,16.03,0.41,0.0
20231107:1010,65.27,31.51,16.88,1.24,0.0
20231107:1110,112.9,30.69,17.06,1.66,0.0
20231107:1210,156.56,26.77,17.06,1.59,0.0
20231107:1310,382.99,20.31,17.2,1.45,0.0
20231107:1410,264.06,11.96,17.02,1.03,0.0
20231107:1510,4.03,2.33,16.32,0.48,0.0
20231107:1610,0.0,0.0,16.16,0.21,0.0
20231107:1710,0.0,0.0,15.75,0.14,0.0
20231107:1810,0.0,0.0,15.04,0.69,0.0
20231107:1910,0.0,0.0,14.31,0.69,0.0
20231107:2010,0.0,0.0,14.4,0.62,0.0
20231107:2110,0.0,0.0,13.75,1.03,0.0
20231107:2210,0.0,0.0,14.15,0.9,0.0
20231107:2310,0.0,0.0,14.74,0.41,0.0
20231108:0010,0.0,0.0,14.63,0.34,0.0
20231108:0110,0.0,0.0,14.11,0.76,0.0
20231108:0210,0.0,0.0,13.7,0.83,0.0
20231108:0310,0.0,0.0,12.19,1.45,0.0
20231108:0410,0.0,0.0,12.32,1.31,0.0
20231108:0510,0.0,0.0,12.53,1.03,0.0
20231108:0610,21.74,7.11,12.77,0.97,0.0
20231108:0710,17.71,16.14,13.03,1.03,0.0
20231108:0810,42.67,23.59,13.27,1.03,0.0
20231108:0910,77.62,28.83,13.35,0.69,0.0
20231108:1010,67.03,31.21,13.6,0.83,0.0
20231108:1110,205.38,30.4,13.34,1.1,0.0
20231108:1210,53.8,26.51,13.25,1.45,0.0
20231108:1310,51.16,20.07,13.02,1.24,0.0
20231108:1410,63.69,11.75,13.1,1.03,0.0
20231108:1510,2.42,2.13,12.37,0.97,0.0
20231108:1610,0.0,0.0,11.48,0.48,0.0
20231108:1710,0.0,0.0,11.07,0.69,0.0
20231108:1810,0.0,0.0,10.21,1.03,0.0
20231108:1910,0.0,0.0,11.22,0.69,0.0
20231108:2010,0.0,0.0,9.79,1.03,0.0
20231108:2110,0.0,0.0,9.0,1.17,0.0
20231108:2210,0.0,0.0,8.47,1.31,0.0
20231108:2310,0.0,0.0,7.87,1.45,0.0
20231109:0010,0.0,0.0,7.5,1.52,0.0
20231109:0110,0.0,0.0,7.08,1.59,0.0
20231109:0210,0.0,0.0,6.53,1.66,0.0
20231109:0310,0.0,0.0,5.84,1.72,0.0
20231109:0410,0.0,0.0,5.75,1.79,0.0
20231109:0510,0.0,0.0,5.48,1.86,0.0
20231109:0610,30.59,6.87,5.18,1.86,0.0
20231109:0710,56.35,15.88,7.47,1.38,0.0
20231109:0810,72.46,23.32,10.09,1.24,0.0
20231109:0910,918.85,28.54,12.02,1.17,0.0
20231109:1010,990.65,30.92,13.23,0.83,0.0
20231109:1110,970.0,30.12,14.18,0.34,0.0
20231109:1210,874.54,26.25,14.69,0.34,0.0
20231109:1310,656.53,19.84,14.78,0.55,0.0
20231109:1410,387.35,11.54,14.41,0.69,0.0
20231109:1510,7.25,1.95,13.33,0.69,0.0
20231109:1610,0.0,0.0,13.06,0.28,0.0
20231109:1710,0.0,0.0,12.5,0.48,0.0
20231109:1810,0.0,0.0,11.76,0.83,0.0
20231109:1910,0.0,0.0,9.69,1.24,0.0
20231109:2010,0.0,0.0,8.14,1.38,0.0
20231109:2110,0.0,0.0,6.73,1.52,0.0
20231109:2210,0.0,0.0,6.16,1.52,0.0
20231109:2310,0.0,0.0,6.29,1.45,0.0
20231110:0010,0.0,0.0,6.5,1.38,0.0
20231110:0110,0.0,0.0,7.11,1.31,0.0
20231110:0210,0.0,0.0,7.95,1.24,0.0
20231110:0310,0.0,0.0,8.34,1.31,0.0
20231110:0410,0.0,0.0,8.79,1.24,0.0
20231110:0510,0.0,0.0,7.98,1.24,0.0
20231110:0610,28.18,6.64,7.65,1.38,0.0
20231110:0710,59.57,15.64,8.35,1.31,0.0
20231110:0810,107.07,23.05,9.07,1.31,0.0
20231110:0910,59.98,28.26,10.02,1.17,0.0
20231110:1010,49.39,30.64,10.53,0.97,0.0
20231110:1110,59.98,29.84,11.05,1.1,0.0
20231110:1210,33.52,25.99,11.26,1.1,0.0
20231110:1310,23.81,19.61,11.79,1.1,0.0
20231110:1410,14.11,11.34,11.8,0.83,0.0
20231110:1510,0.81,1.76,11.65,0.76,0.0
20231110:1610,0.0,0.0,11.47,0.62,0.0
20231110:1710,0.0,0.0,10.92,1.03,0.0
20231110:1810,0.0,0.0,10.7,1.45,0.0
20231110:1910,0.0,0.0,10.45,1.66,0.0
20231110:2010,0.0,0.0,10.67,1.59,0.0
20231110:2110,0.0,0.0,10.65,1.52,0.0
20231110:2210,0.0,0.0,10.65,1.59,0.0
20231110:2310,0.0,0.0,10.43,1.45,0.0
20231111:0010,0.0,0.0,10.43,1.31,0.0
20231111:0110,0.0,0.0,10.33,1.59,0.0
20231111:0210,0.0,0.0,10.34,1.59,0.0
20231111:0310,0.0,0.0,10.32,1.79,0.0
20231111:0410,0.0,0.0,10.43,1.66,0.0
20231111:0510,0.0,0.0,9.93,1.59,0.0
20231111:0610,5.64,6.41,9.79,1.38,0.0
20231111:0710,82.12,15.39,10.23,2.34,0.0
20231111:0810,141.69,22.79,10.12,2.21,0.0
20231111:0910,50.28,27.98,10.06,1.86,0.0
20231111:1010,79.38,30.36,11.03,1.93,0.0
20231111:1110,319.85,29.57,11.35,2.34,0.0
20231111:1210,694.21,25.75,11.41,2.55,0.0
20231111:1310,427.82,19.39,11.14,2.76,0.0
20231111:1410,94.78,11.14,10.82,2.55,0.0
20231111:1510,2.42,1.59,9.46,1.72,0.0
20231111:1610,0.0,0.0,9.04,1.17,0.0
20231111:1710,0.0,0.0,8.52,0.48,0.0
20231111:1810,0.0,0.0,8.41,0.28,0.0
20231111:1910,0.0,0.0,7.67,0.62,0.0
20231111:2010,0.0,0.0,7.69,0.69,0.0
20231111:2110,0.0,0.0,7.37,0.83,0.0
20231111:2210,0.0,0.0,7.42,0.83,0.0
20231111:2310,0.0,0.0,6.79,1.03,0.0
20231112:0010,0.0,0.0,6.35,1.1,0.0
20231112:0110,0.0,0.0,6.1,1.17,0.0
20231112:0210,0.0,0.0,6.01,1.24,0.0
20231112:0310,0.0,0.0,5.87,1.24,0.0
20231112:0410,0.0,0.0,5.53,1.31,0.0
20231112:0510,0.0,0.0,5.64,1.24,0.0
20231112:0610,21.74,6.18,6.04,1.17,0.0
20231112:0710,69.24,15.14,8.02,0.69,0.0
20231112:0810,123.17,22.52,10.11,0.48,0.0
20231112:0910,167.94,27.71,10.91,0.9,0.0
20231112:1010,78.5,30.08,11.53,1.1,0.0
20231112:1110,67.92,29.31,11.86,1.17,0.0
20231112:1210,65.27,25.5,11.95,1.31,0.0
20231112:1310,48.51,19.17,11.52,1.1,0.0
20231112:1410,17.64,10.95,11.34,0.97,0.0
20231112:1510,0.81,1.42,10.87,0.76,0.0
20231112:1610,0.0,0.0,10.39,0.69,0.0
20231112:1710,0.0,0.0,10.47,0.55,0.0
20231112:1810,0.0,0.0,10.14,0.76,0.0
20231112:1910,0.0,0.0,9.66,1.1,0.0
20231112:2010,0.0,0.0,9.52,1.17,0.0
20231112:2110,0.0,0.0,9.24,1.24,0.0
20231112:2210,0.0,0.0,9.25,1.17,0.0
20231112:2310,0.0,0.0,9.26,1.1,0.0
20231113:0010,0.0,0.0,9.13,1.17,0.0
20231113:0110,0.0,0.0,8.4,1.17,0.0
20231113:0210,0.0,0.0,8.37,1.17,0.0
20231113:0310,0.0,0.0,7.93,1.24,0.0
20231113:0410,0.0,0.0,6.19,1.38,0.0
20231113:0510,0.0,0.0,4.96,1.59,0.0
20231113:0610,26.57,5.96,4.44,1.52,0.0
20231113:0710,55.55,14.9,7.97,0.97,0.0
20231113:0810,70.04,22.26,11.33,0.34,0.0
20231113:0910,886.6,27.43,12.72,0.55,0.0
20231113:1010,929.76,29.81,13.47,0.97,0.0
20231113:1110,930.88,29.05,13.95,0.97,0.0
20231113:1210,844.6,25.26,14.19,1.03,0.0
20231113:1310,624.13,18.96,14.09,1.03,0.0
20231113:1410,313.3,10.77,13.66,1.1,0.0
20231113:1510,0.0,0.0,12.71,1.03,0.0
20231113:1610,0.0,0.0,12.11,0.55,0.0
20231113:1710,0.0,0.0,11.65,0.34,0.0
20231113:1810,0.0,0.0,11.24,0.55,0.0
20231113:1910,0.0,0.0,10.57,0.62,0.0
20231113:2010,0.0,0.0,10.22,0.83,0.0
20231113:2110,0.0,0.0,10.0,0.69,0.0
20231113:2210,0.0,0.0,9.85,0.69,0.0
20231113:2310,0.0,0.0,9.76,0.76,0.0
20231114:0010,0.0,0.0,9.69,0.83,0.0
20231114:0110,0.0,0.0,9.61,0.9,0.0
20231114:0210,0.0,0.0,9.55,0.97,0.0
20231114:0310,0.0,0.0,9.59,0.9,0.0
20231114:0410,0.0,0.0,9.54,0.83,0.0
20231114:0510,0.0,0.0,9.56,0.83,0.0
20231114:0610,28.18,5.73,9.56,0.9,0.0
20231114:0710,84.53,14.66,9.36,0.69,0.0
20231114:0810,135.25,22.01,11.28,0.28,0.0
20231114:0910,210.52,27.17,12.69,0.34,0.0
20231114:1010,127.01,29.54,12.97,0.62,0.0
20231114:1110,313.11,28.79,13.38,0.83,0.0
20231114:1210,431.35,25.03,13.45,0.69,0.0
20231114:1310,252.76,18.75,13.55,0.62,0.0
20231114:1410,149.26,10.59,13.3,0.41,0.0
20231114:1510,0.0,0.0,12.96,0.21,0.0
20231114:1610,0.0,0.0,12.45,0.21,0.0
20231114:1710,0.0,0.0,11.69,0.69,0.0
20231114:1810,0.0,0.0,11.26,0.76,0.0
20231114:1910,0.0,0.0,11.46,0.76,0.0
20231114:2010,0.0,0.0,11.45,0.76,0.0
20231114:2110,0.0,0.0,11.83,0.62,0.0
20231114:2210,0.0,0.0,12.26,0.48,0.0
20231114:2310,0.0,0.0,12.53,0.28,0.0
20231115:0010,0.0,0.0,12.64,0.14,0.0
20231115:0110,0.0,0.0,12.64,0.07,0.0
20231115:0210,0.0,0.0,12.66,0.21,0.0
20231115:0310,0.0,0.0,12.66,0.28,0.0
20231115:0410,0.0,0.0,12.62,0.41,0.0
20231115:0510,0.0,0.0,12.26,0.62,0.0
20231115:0610,8.05,5.51,12.02,0.69,0.0
20231115:0710,24.15,14.42,12.62,0.69,0.0
20231115:0810,32.2,21.76,12.94,1.03,0.0
20231115:0910,34.4,26.91,13.62,1.17,0.0
20231115:1010,43.22,29.28,13.85,1.31,0.0
20231115:1110,63.51,28.55,13.86,1.72,0.0
20231115:1210,31.75,24.81,14.16,1.66,0.0
20231115:1310,53.8,18.56,14.5,1.59,0.0
20231115:1410,11.47,10.41,14.43,1.52,0.0
20231115:1510,0.0,0.0,14.32,1.52,0.0
20231115:1610,0.0,0.0,13.61,0.55,0.0
20231115:1710,0.0,0.0,12.82,0.9,0.0
20231115:1810,0.0,0.0,11.82,1.66,0.0
20231115:1910,0.0,0.0,10.46,2.48,0.0
20231115:2010,0.0,0.0,8.93,2.69,0.0
20231115:2110,0.0,0.0,8.5,2.21,0.0
20231115:2210,0.0,0.0,7.74,2.0,0.0
20231115:2310,0.0,0.0,7.05,2.0,0.0
20231116:0010,0.0,0.0,6.38,2.07,0.0
20231116:0110,0.0,0.0,5.59,2.14,0.0
20231116:0210,0.0,0.0,4.81,2.14,0.0
20231116:0310,0.0,0.0,4.26,2.21,0.0
20231116:0410,0.0,0.0,3.81,2.28,0.0
20231116:0510,0.0,0.0,3.53,2.34,0.0
20231116:0610,24.15,5.29,3.44,2.28,0.0
20231116:0710,53.13,14.19,5.55,1.93,0.0
20231116:0810,70.85,21.51,9.05,1.72,0.0
20231116:0910,896.36,26.65,11.25,1.72,0.0
20231116:1010,965.14,29.03,12.63,1.59,0.0
20231116:1110,937.78,28.3,13.5,1.38,0.0
20231116:1210,831.71,24.59,13.97,1.17,0.0
20231116:1310,633.46,18.36,14.1,0.9,0.0
20231116:1410,424.69,10.24,13.81,0.62,0.0
20231116:1510,0.0,0.0,13.36,0.55,0.0
20231116:1610,0.0,0.0,12.62,0.9,0.0
20231116:1710,0.0,0.0,10.81,1.17,0.0
20231116:1810,0.0,0.0,9.09,1.38,0.0
20231116:1910,0.0,0.0,7.8,1.38,0.0
20231116:2010,0.0,0.0,6.81,1.45,0.0
20231116:2110,0.0,0.0,6.29,1.45,0.0
20231116:2210,0.0,0.0,7.86,1.1,0.0
20231116:2310,0.0,0.0,9.72,0.9,0.0
20231117:0010,0.0,0.0,9.93,0.9,0.0
20231117:0110,0.0,0.0,10.71,0.83,0.0
20231117:0210,0.0,0.0,10.92,0.62,0.0
20231117:0310,0.0,0.0,10.51,0.83,0.0
20231117:0410,0.0,0.0,10.44,0.9,0.0
20231117:0510,0.0,0.0,10.55,0.83,0.0
20231117:0610,14.49,5.07,9.81,0.76,0.0
20231117:0710,66.82,13.96,9.16,0.76,0.0
20231117:0810,73.26,21.26,9.98,1.03,0.0
20231117:0910,34.4,26.4,10.73,1.03,0.0
20231117:1010,119.96,28.77,11.51,1.38,0.0
20231117:1110,36.16,28.07,11.66,1.31,0.0
20231117:1210,30.87,24.37,11.84,1.72,0.0
20231117:1310,22.05,18.17,12.77,2.83,0.0
