Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20231019:0210,0.0,0.0,13.03,1.1,0.0
20231019:0310,0.0,0.0,12.82,1.1,0.0
20231019:0410,0.0,0.0,12.74,1.1,0.0
20231019:0510,5.0,1.45,12.71,1.17,0.0
20231019:0610,74.0,11.89,12.6,1.17,0.0
20231019:0710,127.0,21.39,14.58,0.69,0.0
20231019:0810,231.0,29.39,17.29,0.41,0.0
20231019:0910,246.0,35.13,17.79,0.83,0.0
20231019:1010,313.0,37.81,18.45,1.17,0.0
20231019:1110,234.0,36.94,18.97,1.79,0.0
20231019:1210,80.0,32.69,19.21,1.72,0.0
20231019:1310,122.0,25.76,19.3,1.79,0.0
20231019:1410,28.0,16.95,19.14,1.79,0.0
20231019:1510,23.0,6.94,18.16,0.9,0.0
20231019:1610,0.0,0.0,17.43,0.14,0.0
20231019:1710,0.0,0.0,16.66,0.62,0.0
20231019:1810,0.0,0.0,15.95,0.76,0.0
20231019:1910,0.0,0.0,15.77,0.83,0.0
20231019:2010,0.0,0.0,15.46,0.83,0.0
20231019:2110,0.0,0.0,15.37,0.83,0.0
20231019:2210,0.0,0.0,15.23,0.9,0.0
20231019:2310,0.0,0.0,15.08,1.03,0.0
20231020:0010,0.0,0.0,14.79,1.1,0.0
20231020:0110,0.0,0.0,14.55,1.17,0.0
20231020:0210,0.0,0.0,14.19,1.24,0.0
20231020:0310,0.0,0.0,13.73,1.31,0.0
20231020:0410,0.0,0.0,13.74,1.38,0.0
20231020:0510,0.0,0.0,13.89,1.31,0.0
20231020:0610,82.0,11.65,14.65,1.24,0.0
20231020:0710,125.0,21.12,16.81,0.69,0.0
20231020:0810,135.0,29.09,19.65,0.28,0.0
20231020:0910,545.01,34.79,21.19,0.48,0.0
20231020:1010,566.01,37.45,22.23,1.66,0.0
20231020:1110,518.01,36.58,22.85,2.28,0.0
20231020:1210,520.01,32.34,23.13,2.48,0.0
20231020:1310,302.0,25.43,23.23,2.21,0.0
20231020:1410,179.0,16.65,22.92,1.38,0.0
20231020:1510,42.0,6.66,22.18,1.38,0.0
20231020:1610,0.0,0.0,20.69,1.1,0.0
20231020:1710,0.0,0.0,21.49,0.48,0.0
20231020:1810,0.0,0.0,21.11,0.21,0.0
20231020:1910,0.0,0.0,21.27,0.55,0.0
20231020:2010,0.0,0.0,20.86,0.21,0.0
20231020:2110,0.0,0.0,20.56,0.07,0.0
20231020:2210,0.0,0.0,20.23,0.14,0.0
20231020:2310,0.0,0.0,20.0,0.21,0.0
20231021:0010,0.0,0.0,19.84,0.41,0.0
20231021:0110,0.0,0.0,19.79,0.41,0.0
20231021:0210,0.0,0.0,19.55,0.62,0.0
20231021:0310,0.0,0.0,19.32,0.76,0.0
20231021:0410,0.0,0.0,19.26,0.9,0.0
20231021:0510,0.0,0.0,17.58,1.24,0.0
20231021:0610,82.0,11.41,16.96,1.24,0.0
20231021:0710,100.0,20.86,20.9,0.76,0.0
20231021:0810,229.0,28.79,22.81,1.31,0.0
20231021:0910,227.0,34.46,23.62,2.34,0.0
20231021:1010,449.01,37.09,23.96,2.55,0.0
20231021:1110,313.0,36.22,23.83,2.62,0.0
20231021:1210,130.0,32.0,23.61,2.34,0.0
20231021:1310,119.0,25.11,23.19,1.93,0.0
20231021:1410,48.0,16.35,22.87,2.14,0.0
20231021:1510,22.0,6.38,22.18,2.28,0.0
20231021:1610,0.0,0.0,21.3,2.41,0.0
20231021:1710,0.0,0.0,20.22,2.34,0.0
20231021:1810,0.0,0.0,19.23,2.0,0.0
20231021:1910,0.0,0.0,16.86,1.45,0.0
20231021:2010,0.0,0.0,16.25,1.1,0.0
20231021:2110,0.0,0.0,17.26,0.69,0.0
20231021:2210,0.0,0.0,16.38,0.76,0.0
20231021:2310,0.0,0.0,15.0,1.17,0.0
20231022:0010,0.0,0.0,15.67,0.69,0.0
20231022:0110,0.0,0.0,16.05,0.14,0.0
20231022:0210,0.0,0.0,15.83,0.55,0.0
20231022:0310,0.0,0.0,15.14,0.76,0.0
20231022:0410,0.0,0.0,14.69,0.9,0.0
20231022:0510,0.0,0.0,14.26,1.17,0.0
20231022:0610,51.0,11.17,14.7,1.1,0.0
20231022:0710,116.0,20.59,16.33,0.9,0.0
20231022:0810,103.0,28.49,17.36,0.55,0.0
20231022:0910,49.0,34.13,18.25,0.28,0.0
20231022:1010,291.0,36.74,18.87,0.69,0.0
20231022:1110,404.0,35.86,19.56,1.59,0.0
20231022:1210,72.0,31.66,19.91,1.52,0.0
20231022:1310,271.0,24.8,19.76,1.31,0.0
20231022:1410,179.0,16.06,19.59,1.03,0.0
20231022:1510,38.0,6.1,19.05,0.55,0.0
20231022:1610,0.0,0.0,18.57,0.21,0.0
20231022:1710,0.0,0.0,18.12,0.41,0.0
20231022:1810,0.0,0.0,17.67,0.69,0.0
20231022:1910,0.0,0.0,16.24,0.9,0.0
20231022:2010,0.0,0.0,15.08,1.17,0.0
20231022:2110,0.0,0.0,14.44,1.24,0.0
20231022:2210,0.0,0.0,12.69,1.38,0.0
20231022:2310,0.0,0.0,11.41,1.45,0.0
20231023:0010,0.0,0.0,11.23,1.38,0.0
20231023:0110,0.0,0.0,11.25,1.38,0.0
20231023:0210,0.0,0.0,11.94,1.31,0.0
20231023:0310,0.0,0.0,11.67,1.38,0.0
20231023:0410,0.0,0.0,11.48,1.45,0.0
20231023:0510,0.0,0.0,10.84,1.52,0.0
20231023:0610,77.0,10.93,11.65,1.24,0.0
20231023:0710,96.0,20.32,15.1,0.69,0.0
20231023:0810,114.0,28.19,17.61,0.34,0.0
20231023:0910,542.01,33.8,19.18,0.9,0.0
20231023:1010,569.01,36.39,20.0,1.24,0.0
20231023:1110,559.01,35.51,20.31,1.45,0.0
20231023:1210,507.01,31.32,20.62,1.66,0.0
20231023:1310,376.01,24.48,20.49,1.59,0.0
20231023:1410,224.01,15.77,19.95,1.17,0.0
20231023:1510,38.0,5.83,19.27,0.83,0.0
20231023:1610,0.0,0.0,18.33,0.48,0.0
20231023:1710,0.0,0.0,17.94,0.21,0.0
20231023:1810,0.0,0.0,17.38,0.48,0.0
20231023:1910,0.0,0.0,17.3,0.55,0.0
20231023:2010,0.0,0.0,16.68,0.83,0.0
20231023:2110,0.0,0.0,16.15,0.9,0.0
20231023:2210,0.0,0.0,15.73,1.03,0.0
20231023:2310,0.0,0.0,15.1,1.1,0.0
20231024:0010,0.0,0.0,14.82,1.17,0.0
20231024:0110,0.0,0.0,14.27,1.17,0.0
20231024:0210,0.0,0.0,14.06,1.17,0.0
20231024:0310,0.0,0.0,13.25,1.31,0.0
20231024:0410,0.0,0.0,12.35,1.38,0.0
20231024:0510,0.0,0.0,11.24,1.45,0.0
20231024:0610,77.0,10.69,10.64,1.45,0.0
20231024:0710,151.0,20.06,13.86,1.17,0.0
20231024:0810,147.0,27.89,17.64,0.55,0.0
20231024:0910,523.01,33.47,19.62,0.28,0.0
20231024:1010,522.01,36.04,20.64,0.83,0.0
20231024:1110,417.0,35.16,21.17,1.17,0.0
20231024:1210,368.0,30.99,21.19,1.17,0.0
20231024:1310,341.01,24.17,21.02,1.1,0.0
20231024:1410,218.01,15.49,20.65,1.03,0.0
20231024:1510,36.0,5.57,19.72,0.76,0.0
20231024:1610,0.0,0.0,19.11,0.34,0.0
20231024:1710,0.0,0.0,18.5,0.69,0.0
20231024:1810,0.0,0.0,17.99,0.76,0.0
20231024:1910,0.0,0.0,18.27,0.76,0.0
20231024:2010,0.0,0.0,18.52,0.55,0.0
20231024:2110,0.0,0.0,18.27,0.14,0.0
20231024:2210,0.0,0.0,17.74,0.41,0.0
20231024:2310,0.0,0.0,17.1,0.62,0.0
20231025:0010,0.0,0.0,15.78,0.97,0.0
20231025:0110,0.0,0.0,14.29,1.38,0.0
20231025:0210,0.0,0.0,15.09,1.1,0.0
20231025:0310,0.0,0.0,15.83,0.9,0.0
20231025:0410,0.0,0.0,16.23,0.69,0.0
20231025:0510,0.0,0.0,14.95,1.1,0.0
20231025:0610,73.0,10.45,14.57,1.03,0.0
20231025:0710,57.0,19.79,16.03,0.48,0.0
20231025:0810,59.0,27.6,17.14,1.03,0.0
20231025:0910,74.0,33.15,17.27,1.59,0.0
20231025:1010,115.0,35.7,17.1,1.93,0.0
20231025:1110,80.0,34.82,17.49,2.21,0.0
20231025:1210,44.0,30.66,17.77,2.69,0.0
20231025:1310,82.0,23.87,17.34,2.21,0.0
20231025:1410,58.0,15.2,16.9,2.21,0.0
20231025:1510,9.0,5.3,16.4,1.52,0.0
20231025:1610,0.0,0.0,15.98,1.24,0.0
20231025:1710,0.0,0.0,15.77,1.17,0.0
20231025:1810,0.0,0.0,15.73,1.31,0.0
20231025:1910,0.0,0.0,15.42,0.83,0.0
20231025:2010,0.0,0.0,15.25,0.69,0.0
20231025:2110,0.0,0.0,15.3,0.9,0.0
20231025:2210,0.0,0.0,15.24,0.97,0.0
20231025:2310,0.0,0.0,15.29,1.24,0.0
20231026:0010,0.0,0.0,14.83,1.38,0.0
20231026:0110,0.0,0.0,14.5,0.97,0.0
20231026:0210,0.0,0.0,14.35,1.03,0.0
20231026:0310,0.0,0.0,13.96,1.03,0.0
20231026:0410,0.0,0.0,13.54,0.76,0.0
20231026:0510,0.0,0.0,13.3,0.55,0.0
20231026:0610,12.0,10.21,13.33,0.69,0.0
20231026:0710,26.0,19.52,14.67,1.1,0.0
20231026:0810,198.0,27.3,15.75,1.72,0.0
20231026:0910,53.0,32.82,16.27,1.52,0.0
20231026:1010,51.0,35.36,17.49,1.59,0.0
20231026:1110,108.0,34.47,17.7,1.59,0.0
20231026:1210,44.0,30.33,17.56,1.72,0.0
20231026:1310,33.0,23.57,17.07,1.17,0.0
20231026:1410,19.0,14.93,16.24,0.9,0.0
20231026:1510,20.0,5.05,15.11,0.34,0.0
20231026:1610,0.0,0.0,14.72,0.48,0.0
20231026:1710,0.0,0.0,14.34,0.69,0.0
20231026:1810,0.0,0.0,14.39,0.55,0.0
20231026:1910,0.0,0.0,14.76,0.62,0.0
20231026:2010,0.0,0.0,15.04,0.69,0.0
20231026:2110,0.0,0.0,15.03,0.62,0.0
20231026:2210,0.0,0.0,14.93,0.48,0.0
20231026:2310,0.0,0.0,14.79,0.62,0.0
20231027:0010,0.0,0.0,14.7,1.17,0.0
20231027:0110,0.0,0.0,14.6,1.17,0.0
20231027:0210,0.0,0.0,14.62,0.97,0.0
20231027:0310,0.0,0.0,14.63,0.9,0.0
20231027:0410,0.0,0.0,14.61,0.83,0.0
20231027:0510,0.0,0.0,14.45,0.9,0.0
20231027:0610,26.0,9.97,14.34,1.03,0.0
20231027:0710,38.0,19.26,15.68,1.79,0.0
20231027:0810,77.0,27.0,16.78,2.28,0.0
20231027:0910,57.0,32.5,17.26,2.83,0.0
20231027:1010,50.0,35.02,17.78,2.9,0.0
20231027:1110,49.0,34.14,18.13,3.45,0.0
20231027:1210,43.0,30.01,18.82,4.14,0.0
20231027:1310,32.0,23.27,18.96,4.0,0.0
20231027:1410,116.0,14.65,18.82,3.72,0.0
20231027:1510,18.0,4.79,18.41,4.34,0.0
20231027:1610,0.0,0.0,18.08,3.86,0.0
20231027:1710,0.0,0.0,17.87,4.07,0.0
20231027:1810,0.0,0.0,17.67,3.86,0.0
20231027:1910,0.0,0.0,17.19,3.45,0.0
20231027:2010,0.0,0.0,16.78,2.97,0.0
20231027:2110,0.0,0.0,16.39,1.93,0.0
20231027:2210,0.0,0.0,15.93,1.45,0.0
20231027:2310,0.0,0.0,16.04,1.52,0.0
20231028:0010,0.0,0.0,16.24,1.52,0.0
20231028:0110,0.0,0.0,16.29,1.45,0.0
20231028:0210,0.0,0.0,15.73,1.38,0.0
20231028:0310,0.0,0.0,15.18,1.24,0.0
20231028:0410,0.0,0.0,14.65,1.17,0.0
20231028:0510,0.0,0.0,13.94,1.24,0.0
20231028:0610,68.0,9.72,14.28,1.24,0.0
20231028:0710,96.0,18.99,16.21,1.45,0.0
20231028:0810,205.0,26.71,17.19,2.07,0.0
20231028:0910,276.0,32.18,17.91,2.41,0.0
20231028:1010,239.0,34.68,17.99,2.55,0.0
20231028:1110,355.0,33.8,17.9,2.48,0.0
20231028:1210,289.0,29.7,17.87,2.07,0.0
20231028:1310,154.0,22.98,17.9,2.0,0.0
20231028:1410,117.0,14.39,17.37,1.59,0.0
20231028:1510,29.0,4.54,16.83,0.69,0.0
20231028:1610,0.0,0.0,16.42,0.0,0.0
20231028:1710,0.0,0.0,16.07,0.34,0.0
20231028:1810,0.0,0.0,15.66,0.55,0.0
20231028:1910,0.0,0.0,16.1,0.55,0.0
20231028:2010,0.0,0.0,15.7,0.69,0.0
20231028:2110,0.0,0.0,15.36,0.83,0.0
20231028:2210,0.0,0.0,13.4,1.1,0.0
20231028:2310,0.0,0.0,11.24,1.24,0.0
20231029:0010,0.0,0.0,11.22,1.17,0.0
20231029:0110,0.0,0.0,11.14,1.24,0.0
20231029:0210,0.0,0.0,10.94,1.24,0.0
20231029:0310,0.0,0.0,10.76,1.38,0.0
20231029:0410,0.0,0.0,10.53,1.45,0.0
20231029:0510,0.0,0.0,10.15,1.52,0.0
20231029:0610,68.0,9.48,10.36,1.38,0.0
20231029:0710,91.0,18.73,13.99,0.97,0.0
20231029:0810,113.0,26.42,17.42,0.48,0.0
20231029:0910,513.01,31.86,18.8,0.21,0.0
20231029:1010,562.01,34.35,19.61,0.69,0.0
20231029:1110,541.01,33.47,20.06,1.03,0.0
20231029:1210,477.01,29.38,20.12,1.24,0.0
20231029:1310,351.01,22.69,19.92,1.17,0.0
20231029:1410,200.01,14.12,19.51,0.9,0.0
20231029:1510,26.0,4.3,18.73,0.55,0.0
20231029:1610,0.0,0.0,18.24,0.14,0.0
20231029:1710,0.0,0.0,17.62,0.48,0.0
20231029:1810,0.0,0.0,16.8,0.83,0.0
20231029:1910,0.0,0.0,15.74,1.03,0.0
20231029:2010,0.0,0.0,13.97,1.24,0.0
20231029:2110,0.0,0.0,12.61,1.38,0.0
20231029:2210,0.0,0.0,11.54,1.52,0.0
20231029:2310,0.0,0.0,10.93,1.59,0.0
20231030:0010,0.0,0.0,10.76,1.52,0.0
20231030:0110,0.0,0.0,10.67,1.52,0.0
20231030:0210,0.0,0.0,11.03,1.52,0.0
20231030:0310,0.0,0.0,10.93,1.52,0.0
20231030:0410,0.0,0.0,10.48,1.59,0.0
20231030:0510,0.0,0.0,9.92,1.66,0.0
20231030:0610,52.0,9.24,9.31,1.66,0.0
20231030:0710,85.0,18.46,11.33,1.45,0.0
20231030:0810,107.0,26.13,15.7,0.97,0.0
20231030:0910,535.01,31.54,18.52,0.34,0.0
20231030:1010,573.01,34.02,19.89,0.41,0.0
20231030:1110,555.01,33.14,20.43,0.83,0.0
20231030:1210,488.01,29.07,20.59,0.97,0.0
20231030:1310,358.01,22.41,20.39,0.97,0.0
20231030:1410,203.01,13.86,19.88,0.62,0.0
20231030:1510,24.0,4.06,19.31,0.34,0.0
20231030:1610,0.0,0.0,18.54,0.41,0.0
20231030:1710,0.0,0.0,17.5,0.9,0.0
20231030:1810,0.0,0.0,16.35,1.1,0.0
20231030:1910,0.0,0.0,15.23,1.24,0.0
20231030:2010,0.0,0.0,13.69,1.38,0.0
20231030:2110,0.0,0.0,12.19,1.59,0.0
20231030:2210,0.0,0.0,10.73,1.66,0.0
20231030:2310,0.0,0.0,9.78,1.72,0.0
20231031:0010,0.0,0.0,9.26,1.72,0.0
20231031:0110,0.0,0.0,8.91,1.72,0.0
20231031:0210,0.0,0.0,8.85,1.72,0.0
20231031:0310,0.0,0.0,9.14,1.66,0.0
20231031:0410,0.0,0.0,9.75,1.59,0.0
20231031:0510,0.0,0.0,10.67,1.52,0.0
20231031:0610,40.0,9.0,12.03,1.31,0.0
20231031:0710,107.0,18.2,14.4,0.76,0.0
20231031:0810,167.0,25.84,17.74,0.28,0.0
20231031:0910,324.0,31.23,18.76,1.1,0.0
20231031:1010,101.0,33.69,18.98,1.45,0.0
20231031:1110,48.0,32.82,19.05,1.79,0.0
20231031:1210,41.0,28.77,18.86,2.14,0.0
20231031:1310,31.0,22.13,17.86,1.93,0.0
20231031:1410,29.0,13.61,16.85,2.14,0.0
20231031:1510,12.0,3.83,16.58,2.48,0.0
20231031:1610,0.0,0.0,16.26,2.41,0.0
20231031:1710,0.0,0.0,15.96,2.34,0.0
20231031:1810,0.0,0.0,15.77,2.55,0.0
20231031:1910,0.0,0.0,15.36,1.93,0.0
20231031:2010,0.0,0.0,15.31,2.0,0.0
20231031:2110,0.0,0.0,15.03,1.86,0.0
20231031:2210,0.0,0.0,14.92,1.24,0.0
20231031:2310,0.0,0.0,14.94,1.1,0.0
20231101:0010,0.0,0.0,14.41,0.83,0.0
20231101:0110,0.0,0.0,14.53,0.41,0.0
20231101:0210,0.0,0.0,14.48,0.34,0.0
20231101:0310,0.0,0.0,14.09,0.55,0.0
20231101:0410,0.0,0.0,13.36,0.69,0.0
20231101:0510,0.0,0.0,12.12,0.97,0.0
20231101:0610,62.0,8.76,11.32,1.1,0.0
20231101:0710,121.0,17.94,13.21,0.9,0.0
20231101:0810,163.0,25.55,14.72,0.41,0.0
20231101:0910,455.01,30.92,16.25,0.28,0.0
20231101:1010,472.01,33.37,17.25,0.62,0.0
20231101:1110,436.01,32.5,17.89,0.76,0.0
20231101:1210,404.01,28.47,18.14,1.03,0.0
20231101:1310,331.01,21.85,18.18,1.31,0.0
20231101:1410,128.0,13.36,17.56,1.1,0.0
20231101:1510,16.0,3.6,16.79,0.9,0.0
20231101:1610,0.0,0.0,16.34,0.34,0.0
20231101:1710,0.0,0.0,16.11,0.14,0.0
20231101:1810,0.0,0.0,15.86,0.41,0.0
20231101:1910,0.0,0.0,15.53,0.55,0.0
20231101:2010,0.0,0.0,15.44,0.34,0.0
20231101:2110,0.0,0.0,15.39,0.21,0.0
20231101:2210,0.0,0.0,15.25,0.28,0.0
20231101:2310,0.0,0.0,13.14,1.38,0.0
20231102:0010,0.0,0.0,13.17,0.76,0.0
20231102:0110,0.0,0.0,13.06,0.48,0.0
20231102:0210,0.0,0.0,12.57,0.69,0.0
20231102:0310,0.0,0.0,12.55,0.76,0.0
20231102:0410,0.0,0.0,12.81,0.69,0.0
20231102:0510,0.0,0.0,12.71,0.76,0.0
20231102:0610,28.0,8.52,12.66,0.41,0.0
20231102:0710,52.0,17.68,12.59,0.83,0.0
20231102:0810,182.0,25.26,13.54,0.97,0.0
20231102:0910,89.0,30.61,13.82,1.17,0.0
20231102:1010,71.0,33.05,14.62,1.72,0.0
20231102:1110,157.0,32.19,15.39,1.79,0.0
20231102:1210,193.0,28.17,15.65,1.93,0.0
20231102:1310,136.0,21.58,15.51,1.93,0.0
20231102:1410,17.0,13.11,15.3,1.72,0.0
20231102:1510,12.0,3.37,14.67,0.9,0.0
20231102:1610,0.0,0.0,14.06,0.48,0.0
20231102:1710,0.0,0.0,13.98,0.48,0.0
20231102:1810,0.0,0.0,13.74,0.62,0.0
20231102:1910,0.0,0.0,13.91,0.76,0.0
20231102:2010,0.0,0.0,14.17,0.62,0.0
20231102:2110,0.0,0.0,13.48,0.97,0.0
20231102:2210,0.0,0.0,12.66,1.17,0.0
20231102:2310,0.0,0.0,13.74,0.9,0.0
20231103:0010,0.0,0.0,12.91,1.17,0.0
20231103:0110,0.0,0.0,12.62,1.24,0.0
20231103:0210,0.0,0.0,12.52,1.52,0.0
20231103:0310,0.0,0.0,12.62,1.52,0.0
20231103:0410,0.0,0.0,12.83,1.38,0.0
20231103:0510,0.0,0.0,14.41,0.97,0.0
20231103:0610,15.0,8.29,15.06,0.83,0.0
20231103:0710,23.0,17.42,15.47,1.86,0.0
20231103:0810,36.0,24.98,16.5,2.41,0.0
20231103:0910,56.0,30.31,16.47,3.66,0.0
20231103:1010,53.0,32.73,16.8,3.79,0.0
20231103:1110,46.0,31.88,16.57,3.79,0.0
20231103:1210,40.0,27.88,16.36,3.66,0.0
20231103:1310,82.0,21.32,16.05,2.9,0.0
20231103:1410,35.0,12.87,15.8,3.17,0.0
20231103:1510,8.0,3.15,15.55,2.9,0.0
20231103:1610,0.0,0.0,15.03,2.34,0.0
20231103:1710,0.0,0.0,14.56,1.72,0.0
20231103:1810,0.0,0.0,14.29,1.59,0.0
20231103:1910,0.0,0.0,14.26,1.66,0.0
20231103:2010,0.0,0.0,13.85,1.24,0.0
20231103:2110,0.0,0.0,13.1,0.76,0.0
20231103:2210,0.0,0.0,12.61,1.03,0.0
20231103:2310,0.0,0.0,12.62,1.17,0.0
20231104:0010,0.0,0.0,12.69,1.17,0.0
20231104:0110,0.0,0.0,12.83,1.38,0.0
20231104:0210,0.0,0.0,12.75,1.52,0.0
20231104:0310,0.0,0.0,12.82,2.0,0.0
20231104:0410,0.0,0.0,12.6,2.14,0.0
20231104:0510,0.0,0.0,12.27,1.79,0.0
20231104:0610,11.0,8.05,12.25,1.38,0.0
20231104:0710,29.0,17.16,12.69,1.93,0.0
20231104:0810,51.0,24.7,12.35,2.14,0.0
20231104:0910,55.0,30.0,12.26,2.21,0.0
20231104:1010,81.0,32.42,12.32,1.93,0.0
20231104:1110,103.0,31.57,12.74,1.79,0.0
20231104:1210,137.0,27.6,12.62,1.52,0.0
20231104:1310,30.0,21.06,12.61,1.79,0.0
20231104:1410,176.01,12.64,12.34,1.66,0.0
20231104:1510,17.0,2.94,11.78,1.31,0.0
20231104:1610,0.0,0.0,11.71,1.45,0.0
20231104:1710,0.0,0.0,11.61,1.59,0.0
20231104:1810,0.0,0.0,11.69,1.52,0.0
20231104:1910,0.0,0.0,10.46,1.1,0.0
20231104:2010,0.0,0.0,10.02,0.9,0.0
20231104:2110,0.0,0.0,10.02,0.62,0.0
20231104:2210,0.0,0.0,9.66,0.69,0.0
20231104:2310,0.0,0.0,9.74,0.76,0.0
20231105:0010,0.0,0.0,10.07,0.69,0.0
20231105:0110,0.0,0.0,11.0,0.55,0.0
20231105:0210,0.0,0.0,10.09,0.97,0.0
20231105:0310,0.0,0.0,10.54,1.31,0.0
20231105:0410,0.0,0.0,10.63,1.45,0.0
20231105:0510,0.0,0.0,11.16,1.66,0.0
20231105:0610,28.0,7.81,11.77,1.86,0.0
20231105:0710,34.0,16.9,12.33,1.66,0.0
20231105:0810,51.0,24.42,13.23,2.28,0.0
20231105:0910,43.0,29.7,14.02,2.76,0.0
20231105:1010,47.0,32.11,14.77,3.17,0.0
20231105:1110,46.0,31.27,15.44,3.03,0.0
20231105:1210,40.0,27.32,16.2,4.07,0.0
20231105:1310,29.0,20.8,16.08,4.55,0.0
20231105:1410,16.0,12.41,15.98,4.83,0.0
20231105:1510,2.0,2.73,15.8,5.17,0.0
20231105:1610,0.0,0.0,15.69,5.38,0.0
20231105:1710,0.0,0.0,15.82,4.97,0.0
20231105:1810,0.0,0.0,15.76,4.62,0.0
20231105:1910,0.0,0.0,15.89,4.28,0.0
20231105:2010,0.0,0.0,15.1,3.24,0.0
20231105:2110,0.0,0.0,15.0,2.55,0.0
20231105:2210,0.0,0.0,14.5,2.21,0.0
20231105:2310,0.0,0.0,14.45,1.79,0.0
20231106:0010,0.0,0.0,13.96,1.59,0.0
20231106:0110,0.0,0.0,12.88,1.38,0.0
20231106:0210,0.0,0.0,12.79,1.31,0.0
20231106:0310,0.0,0.0,12.89,1.24,0.0
20231106:0410,0.0,0.0,13.17,1.17,0.0
20231106:0510,0.0,0.0,13.13,1.17,0.0
20231106:0610,29.0,7.58,13.15,1.17,0.0
20231106:0710,128.0,16.64,13.57,0.83,0.0
20231106:0810,192.0,24.14,15.4,1.31,0.0
20231106:0910,316.0,29.41,16.1,2.07,0.0
20231106:1010,400.01,31.81,16.45,2.21,0.0
20231106:1110,192.0,30.98,16.79,2.21,0.0
20231106:1210,260.0,27.04,16.74,2.14,0.0
20231106:1310,207.0,20.55,16.57,2.14,0.0
20231106:1410,130.0,12.18,16.18,1.79,0.0
20231106:1510,13.0,2.53,15.47,1.17,0.0
20231106:1610,0.0,0.0,14.75,0.62,0.0
20231106:1710,0.0,0.0,14.74,0.48,0.0
20231106:1810,0.0,0.0,14.47,0.62,0.0
20231106:1910,0.0,0.0,14.3,0.55,0.0
20231106:2010,0.0,0.0,13.92,0.69,0.0
20231106:2110,0.0,0.0,13.65,0.76,0.0
20231106:2210,0.0,0.0,13.44,0.83,0.0
20231106:2310,0.0,0.0,13.25,0.9,0.0
20231107:0010,0.0,0.0,12.89,1.03,0.0
20231107:0110,0.0,0.0,12.24,1.1,0.0
20231107:0210,0.0,0.0,11.91,1.17,0.0
20231107:0310,0.0,0.0,11.76,1.24,0.0
20231107:0410,0.0,0.0,11.48,1.24,0.0
20231107:0510,0.0,0.0,11.41,1.24,0.0
20231107:0610,28.0,7.34,11.5,1.24,0.0
20231107:0710,70.0,16.39,12.32,0.97,0.0
20231107:0810,117.0,23.86,15.01,0.55,0.0
20231107:0910,89.0,29.11,16.03,0.41,0.0
20231107:1010,74.0,31.51,16.88,1.24,0.0
20231107:1110,128.0,30.69,17.06,1.66,0.0
20231107:1210,171.0,26.77,17.06,1.59,0.0
20231107:1310,248.0,20.31,17.2,1.45,0.0
20231107:1410,142.0,11.96,17.02,1.03,0.0
20231107:1510,5.0,2.33,16.32,0.48,0.0
20231107:1610,0.0,0.0,16.16,0.21,0.0
20231107:1710,0.0,0.0,15.75,0.14,0.0
20231107:1810,0.0,0.0,15.04,0.69,0.0
20231107:1910,0.0,0.0,14.31,0.69,0.0
20231107:2010,0.0,0.0,14.4,0.62,0.0
20231107:2110,0.0,0.0,13.75,1.03,0.0
20231107:2210,0.0,0.0,14.15,0.9,0.0
20231107:2310,0.0,0.0,14.74,0.41,0.0
20231108:0010,0.0,0.0,14.63,0.34,0.0
20231108:0110,0.0,0.0,14.11,0.76,0.0
20231108:0210,0.0,0.0,13.7,0.83,0.0
20231108:0310,0.0,0.0,12.19,1.45,0.0
20231108:0410,0.0,0.0,12.32,1.31,0.0
20231108:0510,0.0,0.0,12.53,1.03,0.0
20231108:0610,27.0,7.11,12.77,0.97,0.0
20231108:0710,22.0,16.14,13.03,1.03,0.0
20231108:0810,53.0,23.59,13.27,1.03,0.0
20231108:0910,88.0,28.83,13.35,0.69,0.0
20231108:1010,76.0,31.21,13.6,0.83,0.0
20231108:1110,217.0,30.4,13.34,1.1,0.0
20231108:1210,61.0,26.51,13.25,1.45,0.0
20231108:1310,58.0,20.07,13.02,1.24,0.0
20231108:1410,67.0,11.75,13.1,1.03,0.0
20231108:1510,3.0,2.13,12.37,0.97,0.0
20231108:1610,0.0,0.0,11.48,0.48,0.0
20231108:1710,0.0,0.0,11.07,0.69,0.0
20231108:1810,0.0,0.0,10.21,1.03,0.0
20231108:1910,0.0,0.0,11.22,0.69,0.0
20231108:2010,0.0,0.0,9.79,1.03,0.0
20231108:2110,0.0,0.0,9.0,1.17,0.0
20231108:2210,0.0,0.0,8.47,1.31,0.0
20231108:2310,0.0,0.0,7.87,1.45,0.0
20231109:0010,0.0,0.0,7.5,1.52,0.0
20231109:0110,0.0,0.0,7.08,1.59,0.0
20231109:0210,0.0,0.0,6.53,1.66,0.0
20231109:0310,0.0,0.0,5.84,1.72,0.0
20231109:0410,0.0,0.0,5.75,1.79,0.0
20231109:0510,0.0,0.0,5.48,1.86,0.0
20231109:0610,38.0,6.87,5.18,1.86,0.0
20231109:0710,70.0,15.88,7.47,1.38,0.0
20231109:0810,90.0,23.32,10.09,1.24,0.0
20231109:0910,489.01,28.54,12.02,1.17,0.0
20231109:1010,535.01,30.92,13.23,0.83,0.0
20231109:1110,521.01,30.12,14.18,0.34,0.0
